Original URL,Image URL,Description text
http://www.rottentomatoes.com/m/1189344-lovelDEMONSTRATION861930/five_favorite_films_with_peter_jackson/,http://resizing.flixster.com/VczHTzz0Rpvw-R3bRBEns5tYxnkDEMONSTRATION1ddg7pbsk.cloudfront.net/movie/10/91/92/10919202_ori.jpg,"Peter Jackson has come a long way since his 1987 debut Bad Taste, a shoestring-budget splatter film shot in his native New Zealand that went on to earn a cult following. Yet there's something of that film's inventive and playful spirit in almost everything he's done since, be it bawdy puppets (1989's Meet the Feebles), killer teens (1994's Heavenly Creatures) or ice-skating apes (2005's King Kong). The Lord of the Rings trilogy made him a household name and earned him Oscar acclaim, while he's currently producing the long-awated prequel, The Hobbit, with Guillermo del Toro directing. As Jackson's latest, the murder-thriller-fantasy The Lovely Bones, arrives in cinemas, we caught up with him and asked him to name his all-time favorite films. He happily obliged. ""My five favourite films of all time,"" Jackson pondered. ""For different reasons, they would be... """
http://www.rottentomatoes.com/m/1196003-princess_DEMONSTRATIONews/1860234/five_favorite_films_with_keith_david/,http://resizing.flixster.com/HlPUm83xvMLGWEad9DDHqEIx3u0DEMONSTRATION1ddg7pbsk.cloudfront.net/movie/10/91/48/10914831_ori.jpg,"Whether you realize it or not, you probably already know who actor Keith David is, even if his name is not immediately familiar.  Are you a fan of John Carpenter's cult classic films The Thing and They Live?  Have you seen any of Ken Burns' documentaries on PBS?  Did you grow up watching the popular animated television series Gargoyles?  And more recently, have you played such blockbuster video games as Mass Effect, Halo 2 or 3, or Call of Duty: Modern Warfare?  If you answered ""yes"" to any of these questions, then you know who Keith David is."
http://www.rottentomatoes.com/m/avatar/newsDEMONSTRATIONfavorite_films_with_avatars_sam_worthington/,http://resizing.flixster.com/IfAglDh1PGmv6IFAy3KnTRe4o0UDEMONSTRATION1ddg7pbsk.cloudfront.net/movie/11/17/67/11176792_ori.jpg,"Audiences down under have been familiar with Australian actor Sam Worthington for a few years now, but for the rest of the world it's almost as though the guy appeared out of nowhere. This year he's already starred in Terminator Salvation (some critics suggesting he was the best thing about the film), and will soon headline 2010's amped-up remake of Clash of the Titans. Then, of course, there's his pivotal role in arguably 2009's most anticipated film -- James Cameron's 3-D sci-fi epic Avatar. So just how did this little-known actor become the planet's go-to action guy? Maybe it's got something to do with his taste in movies...
"
http://www.rottentomatoes.com/m/up_in_the_aiDEMONSTRATION58209/five_favorite_films_with_jason_reitman/,http://resizing.flixster.com/MfpJggfKMBT5y7cAAPWp5ZXINB8DEMONSTRATION1ddg7pbsk.cloudfront.net/movie/11/12/96/11129605_ori.jpg,"It's no secret that director Jason Reitman comes from an established Hollywood pedigree, and while his father, Ivan Reitman (Stripes, Ghostbusters), is remembered most for his iconic 80s comedies, Jason is well on his way to making a similar name for himself with his edgy comedies of the aughts.  Reitman burst onto the big screen in 2004 with a critically acclaimed satire, Thank You for Smoking, then followed that up in 2007 with the quirky, indie comedy Juno.  The latter went on to win various awards, including the Best Original Screenplay Oscar for newcomer Diablo Cody's pop-slang heavy script, and jumpstarted the career of its diminutive, sharp-tongued star, Ellen Page.  This week, Reitman's latest effort, the George Clooney-powered Up in the Air, opens in limited release, and we were lucky enough to sit down with Jason for a friendly chat about his Five Favorite Films and his personal Tomatometer."
http://www.rottentomatoes.com/newsDEMONSTRATIONfavorite_films_with_jesse_ventura/,DEMONSTRATION,"At the ripe age of 58, Jesse ""The Body"" Ventura (or James George Janos, as his parents named him) has had quite the colorful life.  The former biker and Navy SEAL entered the squared circle of the wrestling ring in the mid-70s and found fame in the WWF during the 80s.  From there, Ventura embarked on an acting career and went on to run successful political campaigns, first for mayor, and then for Governor of Minnesota, and picked up surfing in the meantime.  So what hasn't Jesse Ventura done, exactly?  Read our interview to find out his Five Favorite Films, learn about his new show on truTV, and find out what conspiracy theories have got him spooked."
http://www.rottentomatoes.com/m/zombieland/news/185DEMONSTRATIONrite_films_with_zombieland_director_ruben_fleischer/,http://resizing.flixster.com/SjfQBwWLsVj_zj-vxyIskPUoPvEDEMONSTRATION1ddg7pbsk.cloudfront.net/movie/11/16/79/11167980_ori.jpg,"Filmmaker Ruben Fleischer is having a very good 2009. The former music video director has seen his debut feature, Zombieland, open at number one at the US box office and take in nearly $75 million domestically, while earning an impressive 89% Fresh rating from critics -- not bad for a horror-comedy road movie revolving around the undead. With the film about to open in Australia, we got the chance to catch up with Ruben and ask him his five favorite films. And a fine list it is, too."
http://www.rottentomatoes.com/m/red_cDEMONSTRATION508/five_favorite_films_with_john_woo/,http://resizing.flixster.com/36JdlPrzDrAqRGhF8XaZvfWSJZcDEMONSTRATION1ddg7pbsk.cloudfront.net/movie/10/92/60/10926027_ori.jpg,"With ""Red Cliff"" (starring Tony Leung and Zhang Fengyi) making its way into theaters, director John Woo stopped by The Rotten Tomatoes Show on Current TV to share his five favorite movies. Find out the list of films that inspired the action director!"
http://www.rottentomatoes.com/m/bad_lieutenant_port_of_DEMONSTRATIONns/news/1855835/five_favorite_films_with_werner_herzog/,http://resizing.flixster.com/BS3Pba8sNUjD98eXcfLywohZ6gQDEMONSTRATION1ddg7pbsk.cloudfront.net/movie/11/17/03/11170369_ori.jpg,"During his remarkable 40-year career, Werner Herzog has made some of world cinema's boldest films -- including Aguirre, the Wrath of God, Stroszek, Fitzcaraldo, and a remake of Nosferatu. In recent years, he's approached mainstream success in the United States, with the eccentric documentary Grizzly Man and the Vietnam war film Rescue Dawn, which starred Christian Bale. His latest, Bad Lieutenant: Port of Call New Orleans, features Nicolas Cage and Eva Mendes in the tale of a cop who tries to solve a brutal murder and keep his grip on reality while battling drug addiction, gambling debts, and familial woes.  Read the full article to get the whole story."
http://www.rottentomatoes.com/m/2012/nDEMONSTRATIONve_favorite_films_with_roland_emmerich/,http://resizing.flixster.com/yYgf9_DagdlCINfeGAO71XPNHVsDEMONSTRATION1ddg7pbsk.cloudfront.net/movie/10/95/34/10953481_ori.jpg,"We're fairly certain Roland Emmerich's movies hold the record for combined body count. Such a feat is a result of career built around movies like Independence Day, Godzilla, and The Day After Tomorrow, bombastic, crowd-pleasing disaster movies that frequently leave the planet in runs. His latest effort is 2012, opening this Friday and starring John Cusack, Amanda Peet, and Chiwetel Ejiofor as survivors in a world tearing apart at the seams and submerged in water. Rotten Tomatoes spoke to Emmerich to get his Five Favorite Films, and on the following page you can read our interview, where he discusses the upcoming 2012 television show, his thoughts on Avatar, and creating popcorn movies on a global scale."
http://www.rottentomatoes.com/m/untitleDEMONSTRATION/five_favorite_films_with_adam_goldberg/,http://resizing.flixster.com/EIzbTvFQGPg2FOrFBjspG1MvZ6IDEMONSTRATION1ddg7pbsk.cloudfront.net/movie/11/17/10/11171026_ori.jpg,"Adam Goldberg has starred in major releases like ""Zodiac"" and ""Saving Private Ryan,"" but he ventures away from the mainstream and into the art house in his latest film, ""(Untitled)."" Find out what movies Goldberg chose as his favorites when he stopped by the Rotten Tomatoes show on Current TV!"
http://www.rottentomatoes.com/m/godfather/nDEMONSTRATIONve_favourite_films_with_24s_carlos_bernard/,http://resizing.flixster.com/KjBTM6F-UQYTXoFZ60RuoXKeHRYDEMONSTRATION1ddg7pbsk.cloudfront.net/movie/11/17/16/11171612_ori.jpg,"24 star Carlos Bernard is one of the show's few fixtures. With all the double-crossings, cliff-hangers and back-stabbings, it's a wonder anyone has survived from the first season, but his character Tony Almeida was an integral part of the season just aired, the seventh in the show's run. All indications suggest that he'll be back in a big way for Day 8, set to kick off in January. The actor came to London this week to promote the DVD release of the show's seventh season - available on Blu-ray for the first time, and RT sat down with him to guage his five favourite films, talk about the show and do our best to learn all we could about Day 8. We failed spectacularly on the latter point, for he choose instead to invent an plot too implausible even by 24 standards, but read on for the rest..."
http://www.rottentomatoes.com/m/law_abiding_DEMONSTRATION849948/five_favorite_films_with_f_gary_gray/,http://resizing.flixster.com/YmRb_Vs8us5LLpM4Tbckoox-2HYDEMONSTRATION1ddg7pbsk.cloudfront.net/movie/11/17/11/11171131_ori.jpg,"Director F. Gary Gray began his career creating music videos for several big name R&B and hip-hop artists in the early 90s, including Ice Cube, TLC, and OutKast.  In 1995, Gray made a big screen splash with a little stoner comedy called Friday, starring a pre-Rush Hour Chris Tucker and an up-and-coming Ice Cube, a friend of Gray's.  Friday was a surprise hit, opening the doors for future high profile projects such as The Negotiator, 2003's The Italian Job remake, and Be Cool.  This week, Gray continues his strong track record in the crime/action genre with Law Abiding Citizen, and we got the chance to sit down and chat with him about his favorite movies, his career, and what it's like to sit in on a viewing of one of his films."
http://www.rottentomatoes.com/m/10011457-ong_bak_2DEMONSTRATION9028/five_favorite_films_with_ong_bak_2s_tony_jaa/,http://resizing.flixster.com/r9a0duCVvSYV1ickf3r_DP6x3ckDEMONSTRATION1ddg7pbsk.cloudfront.net/movie/10/91/03/10910324_ori.jpg,"Tony Jaa began his career as a stuntman for other actors, much like one of his martial arts inspirations, Jackie Chan.  Working under his master and mentor, Thai director Panna Rittikrai, Jaa took hits and tumbles in equal measure before getting his first starring role in 2005's Ong Bak: The Thai Warrior.  Now, the much anticipated sequel Ong Bak 2(whose story, interestingly, does not tie in with either Ong Bak 1 or The Protector), finally opens this month in limited release, and it looks to be much grittier than his previous two films.  We decided to ask Tony what his Five Favorite Films were, and the choices he offered reflect the various influences that have shaped his career."
http://www.rottentomatoes.com/m/couples_reDEMONSTRATION8635/five_favorite_films_with_kristen_bell/,http://resizing.flixster.com/N8GIven2K6BB_VRutcobGBXbL_kDEMONSTRATION1ddg7pbsk.cloudfront.net/movie/11/12/67/11126761_ori.jpg,"Kristen Bell made her mark on the pop culture landscape as the star of TV's Veronica Mars, which she followed with a run on the hit series Heroes and one of her most famous (if unseen) roles -- as the voice of Gossip Girl in the much-loved teen drama. Last year she arrived on the big screen for real after starring in the Judd Apatow-produced comedy Forgetting Sarah Marshall, a surprise box-office hit that also earned positive reviews from critics. This week, Kristen's back on screens -- and back in tropical climes -- for Couples Retreat, a relationship comedy from Vince Vaughn and Jon Favreau, and she'll soon be heard as the voice of Cora in the animated film of Astro Boy. We caught up with the star to find what her all-time favorite films are."
http://www.rottentomatoes.com/m/passion_of_joan_DEMONSTRATION46139/five_favorite_films_with_michael_phillips/,http://resizing.flixster.com/8KtFZbRstOsJyDfy-e0Fjb1Wp58DEMONSTRATION1ddg7pbsk.cloudfront.net/movie/10/92/71/10927155_ori.jpg,"Chicagoans Gene Siskel and Roger Ebert changed the face of movie criticism with At the Movies; now, another critic from the Windy City, Chicago Tribune film critic Michael Phillips, is ready to take up the mantle on the venerable show. Phillips was a theater writer at the LA Times, the San Diego Union-Tribune, the St. Paul Pioneer Press and the Dallas Times Herald before taking over as the movie beat at the Tribune. In 2006 and 2007 he was a frequent guest on At the Movies, filling in for Roger Ebert alongside Richard Roeper. Now he's a full-time occupant of the critics' chair, alongside New York Times pundit A.O. Scott (find out what Scott's Five Favorite Films are here.)"
http://www.rottentomatoes.com/m/dolce_DEMONSTRATION188/five_favorite_films_with_ao_scott/,http://resizing.flixster.com/CUBMfbnOQ8rJJ9DwjKqluKqGDEMONSTRATIONkpu1ddg7pbsk.cloudfront.net/movie/31/31/313110_ori.jpg,"A.O. Scott of the New York Times -- and now, At the Movies -- is one of America's best-known and most trusted film critics. Scott's tenure with the Times began in 2000; prior to that, he was a book critic for Newsday, and contributed to a number of other publications. Beginning in 2006, he filled in for Roger Ebert on At the Movies; on Sept. 5, he and the Chicago Tribune's Michael Phillips took over as the hosts of the show, replacing Ben Lyons and Ben Mankiewicz.  In an interview with Rotten Tomatoes, Scott shared some of his favorites (he particularly likes long movies and Italian films), and discussed the differences between appraising movies in print and on television, as well as what the new At the Movies has in store for audiences. (Be sure to check back next week, when we present Phillips' Five Favorite Films.)"
http://www.rottentomatoes.com/m/1214046-DEMONSTRATION107/five_favourite_films_with_nick_love/,http://resizing.flixster.com/Fct5b_SBgBsmhAtLnAdnocx0QPDEMONSTRATION1ddg7pbsk.cloudfront.net/movie/10/89/98/10899807_ori.jpg,"Nick Love isn't known for heart. The film which earned him his ""From the director of..."" title card, The Football Factory, is nothing if not violent, loud and not particularly critically well-loved. His follow-up, The Business, recasts Danny Dyer and sets itself in the Costa Del Crime world of 80s Spain and had a similarly rocky reception with scribes. And yet he's one of Britain's better-known directors, suggesting he talks to an active audience of cinemagoers. With The Firm, Love revisits themes present in both films -- the 80s and football-fan violence -- but has more in common with his lesser-seen debut feature, coming-of-age comedy Goodbye Charlie Bright. Early notices have been warmer than Love tends to receive from critics, with Empire declaring the film, ""intense, exciting and impressive."" RT caught up with Love to rundown his favourite films and chat about the flick."
http://www.rottentomatoes.com/m/disgraceDEMONSTRATIONfive_favorite_films_with_john_malkovich/,http://resizing.flixster.com/c9BoyXR7QSz4nS-c9E2ZxxokuB8DEMONSTRATION1ddg7pbsk.cloudfront.net/movie/10/87/84/10878420_ori.jpg,"Actor, producer, and director John Malkovich has had a long career spanning almost three decades.  Beginning in high school on stage, Malkovich, a founding member of the Steppenwolf Theatre in Chicago, has also earned praise for several of his film roles, including supporting turns in 1984's Places in the Heart and 1993's In the Line of Fire.  This week, Malkovich stars in a new independent film, Disgrace, which opens in limited release on Friday.  When we asked John for his Five Favorite Films, he responded by saying, ""I can't really say that I have five favorite films; somehow my mind just doesn't work that way.  Here are five films that I would imagine a lot of film buffs would already have seen.""  And with that, we present to you John Malkovich's list of five recommendations he would make to any cinephile."
http://www.rottentomatoes.com/m/pirate_radDEMONSTRATION0/five_favourite_films_with_richard_curtis/,http://resizing.flixster.com/wHZIQsacxSgBJxByt1kXSWnCK4QDEMONSTRATION1ddg7pbsk.cloudfront.net/movie/10/92/18/10921895_ori.jpg,"Richard Curtis has a plan. ""What I've decided is to choose recent films,"" he explains to RT. ""I do think that often people get stuck in always saying the five greatest films of all time, films they saw between the ages of seventeen and twenty-two, because that's when you're forming your opinions. I think I'll talk about modern films, which aren't necessarily the greatest films ever made, but are five great films."" The Boat that Rocked is out on DVD and Blu-ray in the UK this week and is soon to hit US cinemas retitled Pirate Radio. Read on to learn about the five films he can't do without."
http://www.rottentomatoes.com/m/gamer/newsDEMONSTRATIONfavorite_films_with_chris_ludacris_bridges/,http://resizing.flixster.com/GYAozo0KVa19t8JLf7EaDn-IFF8DEMONSTRATION1ddg7pbsk.cloudfront.net/movie/11/17/09/11170919_ori.jpg,"Rapper Chris ""Ludacris"" Bridges has established himself in the acting community with roles in movies like ""Crash"" and his latest, ""Gamer,"" alongside Gerard Butler. Find out what movies the Atlanta-based ""raptor"" considers his favorites!"
http://www.rottentomatoes.com/m/xanaDEMONSTRATION1/five_favorite_films_with_ellen_fox/,http://resizing.flixster.com/pec58l5q75RZIFWXWGEpP-Y1_AsDEMONSTRATION1ddg7pbsk.cloudfront.net/movie/10/92/51/10925120_ori.jpg,"Earlier this year, Rotten Tomatoes and Current TV took a chance and launched a movie review television show unlike any other: one based on the myriad viewpoints and opinions of the moviegoers themselves.  The Rotten Tomatoes Show, now 25 weeks old, has proven to be a success, featuring webcam reviews submitted by viewers, Current TV and RT community members, film critics, and filmmakers.  However, another big reason for its success is the chemistry and wit of its hosts, Ellen Fox and Brett Erlich.  Some may recognize Fox from her few small film roles, or from her days as a film critic herself for The Chicago Tribune, but in The Rotten Tomatoes Show she has found a new home, and she's one of the big reasons the show works.  Ellen took some time out of her schedule to share her Five Favorite Films with us, so have a look, and say hello to one of RT's newest friends."
http://www.rottentomatoes.com/m/inglouriousDEMONSTRATION/1867427/five_favorite_films_with_eli_roth/,http://resizing.flixster.com/TA82YE5qyGJzKdNsn1swjmJcZP0DEMONSTRATION1ddg7pbsk.cloudfront.net/movie/10/93/29/10932981_ori.jpg,"Eli Roth became part of the mainstream movie watching consciousness from behind the camera by directing the gruesome horror movie ""Hostel,"" but he'll be going in front of the camera for Quentin Tarantino's Nazi-killing flick ""Inglourious Basterds."" Roth stopped by The Rotten Tomatoes Show on Current TV to share his favorite movies that he admits not a whole lot of people have seen."
http://www.rottentomatoes.com/m/paper_heDEMONSTRATION39/five_favorite_films_with_charlene_yi/,http://resizing.flixster.com/xxkVM7MkmgiwkiFfaZk13wU0St4DEMONSTRATION1ddg7pbsk.cloudfront.net/movie/10/88/37/10883773_ori.jpg,"Writer and star of documentary/fiction bender ""Paper Heart"" Charlene Yi stopped by The Rotten Tomatoes Show on Current TV to share her favorite films. "
http://www.rottentomatoes.com/m/gi_joe_the_riseDEMONSTRATION/1835985/five_favorite_films_with_sienna_miller/,http://resizing.flixster.com/BsCLX2y3qERIs568UoeQ-w9W6DkDEMONSTRATION1ddg7pbsk.cloudfront.net/movie/11/16/97/11169782_ori.jpg,"Before she made the leap to film, American-born British actress Sienna Miller was a successful model and sometime stage thespian.  Once she found her footing on the big screen, however, she went on to play roles opposite established and up-and-coming actors such as Daniel Craig, Jude Law, Heath Ledger, James Franco, and Steve Buscemi.  While her career has remained decidedly within the realm of smaller, independent cinema, she makes an explosive debut this weekend as the formidable Baroness in Stephen Sommers' blockbuster Summer actioner, G.I. Joe: The Rise of Cobra.  Speaking to RT from New York where she was wrapping up two weeks of press for the film, Miller briefly gave us her Five Favorite Films and went on to talk about the progression of her career, the differences between acting in theater and on film, and what it was like doing a huge action film after so many arthouse roles."
http://www.rottentomatoes.com/m/watchmeDEMONSTRATION/five_favorite_films_with_dave_gibbons/,http://resizing.flixster.com/hdqsQQVor71J72f2JzSh_3y3siMDEMONSTRATION1ddg7pbsk.cloudfront.net/movie/11/16/67/11166735_ori.jpg,"Dave Gibbons' revered work in the comic book world stretches back to the 1970s, when he contributed to cult British publications 2000 A.D. and Dan Dare, before illustrating both DC and Marvel series in the early '80s and collaborating with writer Alan Moore on the seminal Watchmen -- the graphic novel that upended the genre. As the film adaptation of Watchmen arrives on DVD, we asked this inherently cinematic artist his to name his five favorite films. On the spot. ""I wish I had time to prepare this,"" he protests. ""Okay, this is absolutely off the cuff... """
http://www.rottentomatoes.com/m/comic_coDEMONSTRATION34412/five_favorite_films_with_zoe_bell/,http://resizing.flixster.com/mO_H_qtI3mQB9v6u5ljt-Sy9ZUUDEMONSTRATION1ddg7pbsk.cloudfront.net/movie/11/06/99/11069987_ori.jpg,"Native New Zealander Zoe Bell spent years as an accomplished stunt double for Lucy Lawless of Xena: Warrior Princess before doubling for Uma Thurman on Quentin Tarantino's Kill Bill films.  After establishing a rapport with the auteur, Tarantino opened the doors to her acting career by casting her as one of the leads in Death Proof, his segment of 2007's joint project with Robert Rodriguez, Grindhouse.  Also starring in this year's upcoming films Gamer and Whip It!, Bell was on hand at Comic-Con to promote her actioner Angel of Death, out on DVD this week, and we were able to sit down with her for a lengthy chat.  Read on to discover the Kiwi's Five Favorite Films, learn what it was like working with Quentin Tarantino, and what it's like to transition from stunt work to acting."
http://www.rottentomatoes.com/m/comic_conDEMONSTRATION4259/five_favorite_films_with_rob_zombie/,http://resizing.flixster.com/mO_H_qtI3mQB9v6u5ljt-Sy9ZUUDEMONSTRATION1ddg7pbsk.cloudfront.net/movie/11/06/99/11069987_ori.jpg,"Metalhead-turned-director Rob Zombie has been on the fringes of American pop culture since his days with White Zombie, the rock band he made famous in the mid-1990s.  After achieving commercial and critical success as a solo artist, he turned his talents toward the world of cinema, making his directorial debut with 2003's House of 1000 Corpses. In 2007, he was offered the opportunity to helm the remake of the horror classic Halloween, bringing him further into the public eye. RT caught up with Rob at this year's Comic-Con, where he was promoting his upcoming sequel , H2: Halloween 2, and he spoke to us about his Five Favorite Films, sharing some personal stories about his childhood and some insights into the filmmaking process along the way."
http://www.rottentomatoes.com/m/comic_con_20DEMONSTRATION8/five_favorite_films_with_robert_rodriguez/,http://resizing.flixster.com/mO_H_qtI3mQB9v6u5ljt-Sy9ZUUDEMONSTRATION1ddg7pbsk.cloudfront.net/movie/11/06/99/11069987_ori.jpg,"Robert Rodriguez is known as Hollywood's DIY filmmaker, having ""shot, chopped, and scored"" his own films from El Mariachi to his 2007 collaboration with Quentin Tarantino, Planet Terror. This August, he'll blaze another trail -- movie making as family bonding project -- with the kid flick Shorts, which Rodriguez conceived largely in collaboration with his own children. We met the soft-spoken auteur in a secluded room hidden within the San Diego Convention Center to talk about his favorite films and learn more about how the imaginations of his son led to his most family-friendly film since Spy Kids 3D and The Adventures of Lavaboy and Sharkgirl. "
http://www.rottentomatoes.com/m/comic_con_DEMONSTRATION113/five_favorite_films_with_richard_kelly/,http://resizing.flixster.com/mO_H_qtI3mQB9v6u5ljt-Sy9ZUUDEMONSTRATION1ddg7pbsk.cloudfront.net/movie/11/06/99/11069987_ori.jpg,"Is it possible that after only two films (his cult hit debut Donnie Darko and his infamously panned follow-up, Southland Tales), director Richard Kelly has already achieved auteur status? Audiences will find out this Halloween, when Kelly's next film, The Box, opens in theaters. Based on Richard Matheson's short story Button, Button, the old-fashioned thriller follows a married couple (Cameron Diaz and James Marsden) who are given a choice: if they push a button they'll receive one million dollars, but someone somewhere will die. Rotten Tomatoes spoke with Kelly in San Diego just hours before he debuted extended footage from The Box and discussed his favorite films, the genesis of The Box, and his hopes to return to Southland Tales with an eventual Director's Cut."
http://www.rottentomatoes.com/m/comic_coDEMONSTRATION33643/five_favorite_films_with_stan_lee/,http://resizing.flixster.com/mO_H_qtI3mQB9v6u5ljt-Sy9ZUUDEMONSTRATION1ddg7pbsk.cloudfront.net/movie/11/06/99/11069987_ori.jpg,"Stan Lee has spent a lifetime in the comics world, helping to create some of the medium's most popular, most recognizable, and most profitable characters, including Spider-Man, The X-Men, Iron Man, The Incredible Hulk, and many others that have made the transition to cinema.  From his humble beginnings as a teenager writing filler for his uncle's publishing company to president of industry giant Marvel Comics, Lee has maintained a reputation for innovation and a knack for expanding the form.  Tomorrow (July 23rd), Lee will continue that trend, as his new motion comic Time Jumper -- an ambitious, multimedia joint venture with Disney -- becomes available on iTunes.  

We were fortunate enough to catch up with him on the floor at San Diego's Comic-Con International 2009 and sit down for a friendly chat.  Thoughtful but with a dry sense of humor, Lee offered us some of his favorite films, though in his own words, ""My problem is, I don't have favorites.""  He also continued on to tell us a little bit about Time Jumper, his busy life, and what it's like to see the characters he helped create in the hands of up-and-coming writers and artists."
http://www.rottentomatoes.com/m/10009075-mDEMONSTRATION32/five_favourite_films_with_duncan_jones/,http://resizing.flixster.com/R7TLdRGEr3-9QkQUN4EMfgr4_XgDEMONSTRATION1ddg7pbsk.cloudfront.net/movie/11/17/33/11173369_ori.jpg,"Duncan Jones has done the impossible -- tell a smart, engaging and entertaining sci-fi story on a modest budget. In Britain. As his debut feature film. No wonder everyone's talking about it and its tale of an astronaut (Sam Rockwell) manning a lunar base mining Helium-3. Scoring an impressive 90% on the Tomatometer - qualifying it for a Certified Fresh award we've still yet to send him, much to his chagrin -- critics have been going wild for its sheer ambition, not to mention Rockwell's outstanding lead performance and Jones' assured direction.  ""I know it's not everyone's cup of tea, but it's something that Sam and I, obviously, wanted to make,"" he tells RT."
http://www.rottentomatoes.com/m/la_haineDEMONSTRATIONfive_favourite_films_with_jaime_winstone/,http://resizing.flixster.com/8fYOXIHHIjWwsPdtX5OyS_DcjSYDEMONSTRATION1ddg7pbsk.cloudfront.net/movie/10/84/15/10841502_ori.jpg,"If you flick through the celebrity pages of most British newspapers -- particularly the free sheets -- you'll likely recognise Jaime Winstone. As Ray Winstone's daughter she's part of that select set of star children -- think Peaches and Pixie, Lily and Alfie, Kelly and Jack -- with whom the tabloid press seem to have a keen fascination; especially when it comes to photographing them on nights out at hip London hotspots. At 23 years old, it's no surprise Winstone enjoys having a good time of an evening, but it's her daytime activities which are becoming increasingly more interesting. Her five favourite films reveal her passions, her upbringing and the steps that brought her into the industry."
http://www.rottentomatoes.com/m/hurt_lockeDEMONSTRATION/five_favorite_films_with_kathryn_bigelow/,http://resizing.flixster.com/_WhSxvEDlm6ITE2lWewjAvCEwK8DEMONSTRATION1ddg7pbsk.cloudfront.net/movie/11/17/57/11175773_ori.jpg,"With her latest film, the critically acclaimed war film The Hurt Locker, director Kathryn Bigelow has earned the best reviews of her career to date. (At 95 percent, The Hurt Locker is also one of the best-reviewed films of the year.) True to her reputation for balancing muscular action with strong character drama, Bigelow injects moments of riveting tension into her study of volunteer bomb technician soldiers in Iraq. Rotten Tomatoes spoke with Bigelow recently in Los Angeles to learn more about the action-genre specialist's background, why she chose to make The Hurt Locker, based on embedded journalist Mark Boal's observations, and what films and filmmakers she cites among her favorites.  "
http://www.rottentomatoes.com/m/education_of_chDEMONSTRATIONws/1829652/five_favorite_films_with_fred_durst/,http://resizing.flixster.com/PDuGJBFEDj7aSHu1vnBsBacXSU0DEMONSTRATION1ddg7pbsk.cloudfront.net/movie/10/88/78/10887885_ori.jpg,"F. Scott Fitzgerald once said there are no second acts in American lives. Obviously, he never met Fred Durst. Best known as the lead singer for rap/rockers Limp Bizkit, Durst has always had a passion for movies. His debut, The Education of Charlie Banks (out this week on DVD), tells the tale of an uneasy friendship between Charlie (Jesse Eisenberg) and Mick (Jason Ritter), a tough kid from his old neighborhood. When Charlie goes to an elite college, Mick follows him there, and for a while it appears he's smoothed out his rough edges, before old tensions come back to the surface. (Charlie Banks was shot before, but released after, The Longshots, Durst's second film, which starred Ice Cube).

Durst (who spoke to RT from Poland while on tour with his band) reflected on five of his favorite films, as well as the differences between making music and making movies, and why he chose The Education of Charlie Banks to be his first film."
http://www.rottentomatoes.com/m/rudo_y_cDEMONSTRATION551/five_favourite_films_with_diego_luna/,http://resizing.flixster.com/NEjTYeJNM6MMW8umKNRa1qvLYsMDEMONSTRATION1ddg7pbsk.cloudfront.net/movie/10/86/78/10867842_ori.jpg,"Diego Luna is bristling at RT's suggestion he pick just five favourite films. ""It's really unfair to have to say only five films,"" he complains as he picks his final choice. ""This barely covers my life; I'm up to about the age of 16 by the end of the list!"" The 29-year-old has been acting since before 16 in his home country of Mexico, but burst onto the international stage aged 22 as part of the trio of leads in Alfonso Cuaron's Y Tu Mama Tambien. That film marked his first collaboration with Gael Garcia Bernal, a partnership that continues - this time with Cuaron's brother Carlos at the helm - with Rudo and Cursi, out now in UK cinemas."
http://www.rottentomatoes.com/m/rudo_y_cursiDEMONSTRATIONfive_favourite_films_with_gael_garcia_bernal/,http://resizing.flixster.com/NEjTYeJNM6MMW8umKNRa1qvLYsMDEMONSTRATION1ddg7pbsk.cloudfront.net/movie/10/86/78/10867842_ori.jpg,"Gael Garcia Bernal may be Mexico's best known acting export of recent years, having made a powerful debut in Alejandro Gonzalez Inarritu's Amores perros in 2000. A year later he co-starred with Diego Luna in Alfonso Cuaron's Y tu mama tambien. After a busy career which has seen him work with the likes of Pedro Almodovar, Michel Gondry and Fernando Meirelles, he reteams with Luna, and a different Cuaron -- Carlos -- for Rudo and Cursi. Of his five favourite films, Bernal had an easier time picking them than his co-star -- and curiously they've both chosen a Disney classic as their first choice."
